Name,State Land,Latitude,Longitude,Address,Town,County,,
Horseshoe Lake Campsite 7,NA,44.13396846,-74.62995223,"1356 State Route 421 CR, AOR",Piercefield,St. Lawrence,,
Hudson/Boreas Campsite #1,NA,43.79811014,-74.0521478,430 Northwoods Club Rd,Minerva,Essex,,
Hudson/Boreas Campsite #2,NA,43.79738468,-74.04914981,430 Northwoods Club Rd,Minerva,Essex,,
Lilly Lake #4,NA,43.15699101,-74.54197776,101 Dolgeville Point Rd,Caroga,Fulton,,
Moss Hill Lean-To,NA,42.28875904,-77.11837733,9625 Bailey Rd,Bradford,Steuben,,
North Harmony State Forest Designated Campsite,NA,42.10384761,-79.49780448,2630 Wall St,North Harmony,Chautauqua,,
North Harmony State Forest Designated Campsite,NA,42.10384426,-79.49821115,2651 Wall St,North Harmony,Chautauqua,,
North Lake Designated Campsite #5,NA,43.52526807,-74.94642173,2827 S Lake Rd,Ohio,Herkimer,,
Plumley Point #1 Lean-To,NA,44.06544226,-74.32851924,88 Dock Ln Building 2543 CR,Long Lake,Hamilton,,
Campsite,NA,42.45346252,-76.80655059,4398 W Hill Trl,Hector,Schuyler,,
Campsite,NA,42.53740673,-76.79948301,6255 Potomac Rd,Hector,Schuyler,,
Campsite,NA,42.51789162,-76.79133629,5935 Potomac Rd,Hector,Schuyler,,
Campsite,NA,42.46032924,-76.80485315,4474 Mark Smith Rd,Hector,Schuyler,,
Campsite,NA,42.46032924,-76.80485315,4474 Mark Smith Rd,Hector,Schuyler,,
Campsite,NA,42.46079916,-76.80841958,4490 Mathews Rd,Hector,Schuyler,,
Campsite,NA,42.48381028,-76.79498389,5196 Potomac Rd,Hector,Schuyler,,
Campsite,NA,42.4693068,-76.79717515,4474 Mark Smith Rd,Hector,Schuyler,,
Campsite,NA,42.49896112,-76.79624683,5671 Potomac Rd,Hector,Schuyler,,
Campsite,NA,42.50003707,-76.79473707,5671 Potomac Rd,Hector,Schuyler,,
Campsite,NA,42.50044885,-76.79083814,5671 Potomac Rd,Hector,Schuyler,,
Campsite,NA,42.49327054,-76.778784,5092 Chicken Coop Rd,Hector,Schuyler,,
Campsite,NA,42.49421081,-76.78035108,5092 Chicken Coop Rd,Hector,Schuyler,,
Campsite,NA,42.49950789,-76.78370101,5092 Gobblers Knob Dr,Hector,Schuyler,,
Campsite,NA,42.49918401,-76.78760243,5092 Gobblers Knob Dr,Hector,Schuyler,,
Campsite,NA,42.31466293,-73.77755106,100 Southers Rd,Stockport,Columbia,,
Campsite,NA,42.31738385,-73.78076535,229 Four Mile Point Rd,Stockport,Columbia,,
Campsite,NA,42.32131667,-73.78086602,138 Beecher Rd,Stockport,Columbia,,
Campsite,NA,42.32010261,-73.77762236,8 Southers Rd,Stockport,Columbia,,
Campsite,NA,42.32809645,-73.77755589,124 Alvords Dock Rd,Stockport,Columbia,,
Campsite,NA,42.32745917,-73.77924613,19 Warner Rd,Stockport,Columbia,,
Campsite,NA,42.3284513,-73.78011006,19 Warner Rd,Stockport,Columbia,,
Campsite,NA,42.32943779,-73.78044425,196 Meadow Ridge Ln,Stockport,Columbia,,
Campsite,NA,42.33035407,-73.78033823,196 Meadow Ridge Ln,Stockport,Columbia,,
Campsite,NA,43.92927215,-75.36830991,7195 Old State Rd,Croghan,Lewis,,
Campsite,NA,43.93016705,-75.36906794,7195 Old State Rd,Croghan,Lewis,,
Campsite,NA,43.92747319,-75.33432453,9533 Belfort Rd,Croghan,Lewis,,
Campsite,NA,42.27076195,-78.10445055,6359 Middle Rd,Belfast,Allegany,,
Rainbow Lake Campsite,NA,44.46285386,-74.18567239,86 Clark Wardner Rd,Brighton,Franklin,,
Raquette River Site 13,NA,44.20680801,-74.35995612,347 Coreys Rd,Harrietstown,Franklin,,
Rodney Point #2 Lean-To,NA,44.04297675,-74.34933465,88 Dock Ln Building 2192 CR,Long Lake,Hamilton,,
Scofield Flats Campsite 1,NA,43.34158825,-73.85520431,382 Stony Creek Rd,Lake Luzerne,Warren,,
Scofield Flats Campsite 2,NA,43.3419921,-73.85580193,382 Stony Creek Rd,Lake Luzerne,Warren,,
Shawangunk Primitive Campsite 1,NA,41.73491689,-74.18042671,909 Route 299 W,Gardiner,Ulster,,
Shawangunk Primitive Campsite 2,NA,41.73527044,-74.17852588,909 Route 299 W,Gardiner,Ulster,,
Shawangunk Primitive Campsite 3,NA,41.73455083,-74.17901775,909 Route 299 W,Gardiner,Ulster,,
Shawangunk Primitive Campsite 4,NA,41.73397298,-74.17910785,909 Route 299 W,Gardiner,Ulster,,
Shawangunk Primitive Campsite 5,NA,41.73454127,-74.1776801,909 Route 299 W,Gardiner,Ulster,,
Shawangunk Primitive Campsite 6,NA,41.73475434,-74.17713951,909 Route 299 W,Gardiner,Ulster,,
Shawangunk Primitive Campsite 7,NA,41.73494872,-74.17687499,909 Route 299 W,Gardiner,Ulster,,
Shawangunk Primitive Campsite 8,NA,41.73569826,-74.17767913,909 Route 299 W,Gardiner,Ulster,,
Shawangunk Primitive Use Area,NA,41.73469601,-74.17765054,909 Route 299 W,Gardiner,Ulster,,
Split Rock Falls Tentsite #1,NA,44.12367849,-73.65841237,5883 United States Route 9,Elizabethtown,Essex,,
Split Rock Falls Tentsite #2,NA,44.12355846,-73.65687266,5883 United States Route 9,Elizabethtown,Essex,,
Tupper Lake Site # 9,NA,44.13543502,-74.53868056,503 State Route 30,Tupper Lake,Franklin,,
Unnamed,NA,43.89667065,-75.09749341,326 Necessary Dam Rd,Webb,Herkimer,,
Upper Saranac Lake Site 18,NA,44.2457251,-74.31610673,672 Upper Saranac Lk Unit 300 CR,Harrietstown,Franklin,,
Upper Saranac Lake Site 2,NA,44.32644257,-74.32197552,3 Dunlap Rd CR,Santa Clara,Franklin,,
Lake Lila # 7 Lean-To,Nehasane Primitive Area,44.00214527,-74.77568177,1583 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Designated Camp Site,Nine Mile Creek State Forest,42.1658069,-78.56330675,2420 State NAME,Allegany,Cattaraugus,,
Designated Camp Site,Nine Mile Creek State Forest,42.15299394,-78.5452301,3417 N Nine Mile Rd,Allegany,Cattaraugus,,
Designated Camp Site,Nine Mile Creek State Forest,42.13609996,-78.56646823,1041 N Nine Mile Rd AOR,Allegany,Cattaraugus,,
Designated Camp Site,North Harmony State Forest,42.08739268,-79.52850754,7210 Wiltsie Rd,Sherman,Chautauqua,,
Designated Camp Site,North Harmony State Forest,42.08866592,-79.52806701,7210 Wiltsie Rd,Sherman,Chautauqua,,
Designated Camp Site,North Harmony State Forest,42.08873947,-79.52958879,7210 Wiltsie Rd,Sherman,Chautauqua,,
Designated Camp Site,North Harmony State Forest,42.09508972,-79.51149707,6975 Warner Rd,North Harmony,Chautauqua,,
Designated Camp Site,North Harmony State Forest,42.08928994,-79.52897152,7210 Wiltsie Rd,Sherman,Chautauqua,,
Designated Camp Site,North Harmony State Forest,42.0949178,-79.51212989,6975 Warner Rd,North Harmony,Chautauqua,,
Designated Camp Site,North Harmony State Forest,42.09829387,-79.50680614,2347 Warner Rd,North Harmony,Chautauqua,,
Designated Camp Site,North Harmony State Forest,42.10176078,-79.51825855,2601 Drake Rd NAME,North Harmony,Chautauqua,,
Designated Camp Site,North Harmony State Forest,42.08822706,-79.52895981,7210 Wiltsie Rd,Sherman,Chautauqua,,
Campsite,North Lake Tract Conservation Easement,43.55301309,-74.91770403,543 N Lake Rd,Ohio,Herkimer,,
Campsite,North Lake Tract Conservation Easement,43.55869963,-74.91146216,543 N Lake Rd,Ohio,Herkimer,,
Campsite,North Lake Tract Conservation Easement,43.55744696,-74.91318829,543 N Lake Rd,Ohio,Herkimer,,
Campsite,North Lake Tract Conservation Easement,43.5417331,-74.92647123,543 N Lake Rd,Ohio,Herkimer,,
Campsite,North Lake Tract Conservation Easement,43.54780589,-74.92009822,543 N Lake Rd,Ohio,Herkimer,,
Campsite,North Lake Tract Conservation Easement,43.55715268,-74.90695474,543 N Lake Rd,Ohio,Herkimer,,
Campsite,North Lake Tract Conservation Easement,43.55531992,-74.90695756,543 N Lake Rd,Ohio,Herkimer,,
Campsite,North Lake Tract Conservation Easement,43.54741816,-74.91744641,543 N Lake Rd,Ohio,Herkimer,,
Campsite,North Lake Tract Conservation Easement,43.55175637,-74.91399221,543 N Lake Rd,Ohio,Herkimer,,
Campsite,North Lake Tract Conservation Easement,43.55503713,-74.91544651,543 N Lake Rd,Ohio,Herkimer,,
Campsite,Oakley Corners State Forest,42.1668419,-76.1611549,2890 Hullsville Rd,Owego,Tioga,,
Campsite,Oakley Corners State Forest,42.165698,-76.1586261,2722 Hullsville Rd,Owego,Tioga,,
Campsite,Oakley Corners State Forest,42.1657556,-76.1594021,2722 Hullsville Rd,Owego,Tioga,,
Campsite,Oakley Corners State Forest,42.1662184,-76.1605877,2722 Hullsville Rd,Owego,Tioga,,
Evergreen Pond Area,Ossian State Forest,42.49361575,-77.81869345,3796 Scoville Rd AOR,Ossian,Livingston,,
Evergreen Pond Campsite,Ossian State Forest,42.4922785,-77.81818098,3796 Scoville Rd AOR,Ossian,Livingston,,
Evergreen Pond Campsite,Ossian State Forest,42.49194384,-77.81991748,3796 Scoville Rd AOR,Ossian,Livingston,,
Evergreen Pond Campsite,Ossian State Forest,42.49178148,-77.81520443,3796 Scoville Rd AOR,Ossian,Livingston,,
Paradox Pond Campsite,Ossian State Forest,42.4961789,-77.82129768,3796 Scoville Rd AOR,Ossian,Livingston,,
Otter Creek Ada Campsite #1,Otter Creek State Forest,43.71704408,-75.33455907,7223 Nortonville Rd AOR,Greig,Lewis,,
Otter Creek Ada Campsite #2,Otter Creek State Forest,43.71732841,-75.33309724,7223 Nortonville Rd AOR,Greig,Lewis,,
Otter Creek Ada Campsite #3,Otter Creek State Forest,43.71864374,-75.32542591,7560 Otter Creek Trl,Greig,Lewis,,
Otter Creek Campsite #4,Otter Creek State Forest,43.71709941,-75.33637424,7223 Nortonville Rd AOR,Greig,Lewis,,
Otter Creek Campsite #5,Otter Creek State Forest,43.71750898,-75.33191709,7223 Nortonville Rd AOR,Greig,Lewis,,
Otter Creek Campsite #6,Otter Creek State Forest,43.7172752,-75.33134679,5785 Van Arnam Rd,Greig,Lewis,,
Designated Camp Site 2,Overlook Mountain Wild Forest,42.07681564,-74.12462758,463 MacDaniel Rd,Woodstock,Ulster,,
Designated Campsite 1,Overlook Mountain Wild Forest,42.07611582,-74.12601286,463 MacDaniel Rd,Woodstock,Ulster,,
Primitive Campsite,Peck Hill State Forest,43.05078226,-74.40194829,315 County Road 101,Johnstown,Fulton,,
Gregg Lake Primitive Campsite,Pepperbox Wilderness,43.96447136,-75.06684055,436 Necessary Dam Rd,Webb,Herkimer,,
Tied Lake Road Campsite,Pepperbox Wilderness,43.9801422,-75.06810133,436 Necessary Dam Rd,Webb,Herkimer,,
Unnamed,Pepperbox Wilderness,43.893222,-75.070523,288 Necessary Dam Rd,Webb,Herkimer,,
#10,Perkins Clearing Conservation Easement,43.56531689,-74.46639476,121 Whitaker Lake Dr S,Lake Pleasant,Hamilton,,
#11,Perkins Clearing Conservation Easement,43.56520381,-74.46826748,121 Whitaker Lake Dr S,Lake Pleasant,Hamilton,,
#13,Perkins Clearing Conservation Easement,43.5473346,-74.40553139,134 Deerfoot Lodge Dr NAME,Lake Pleasant,Hamilton,,
#14,Perkins Clearing Conservation Easement,43.54529853,-74.40896471,134 Deerfoot Lodge Dr NAME,Lake Pleasant,Hamilton,,
#14a,Perkins Clearing Conservation Easement,43.53918991,-74.40147383,126 Jims Hill Rd,Lake Pleasant,Hamilton,,
#9,Perkins Clearing Conservation Easement,43.57673682,-74.44298577,121 Whitaker Lake Dr S,Lake Pleasant,Hamilton,,
Flt Lean-To Lean-To,Perkins Pond State Forest,42.64301236,-75.7434158,454 Clarence Church Rd,Otselic,Chenango,,
Berrymill Pond Lean-To,Pharaoh Lake Wilderness,43.81454801,-73.58081948,763 Putts Pond Rd,Ticonderoga,Essex,,
Campsite,Pharaoh Lake Wilderness,43.7983166,-73.6443459,200 Curtis Read Rd,Schroon,Essex,,
Campsite,Pharaoh Lake Wilderness,43.8037022,-73.625211,96 Coldwater Canyon Rd,Schroon,Essex,,
Campsite,Pharaoh Lake Wilderness,43.8075195,-73.624047,763 Putts Pond Rd,Schroon,Essex,,
Campsite,Pharaoh Lake Wilderness,43.8127456,-73.6290788,763 Putts Pond Rd,Schroon,Essex,,
Campsite,Pharaoh Lake Wilderness,43.7849554,-73.6722496,69 Pharoh Rd,Schroon,Essex,,
Campsite,Pharaoh Lake Wilderness,43.8524431,-73.6567301,243 Crane Pond Rd,Schroon,Essex,,
Campsite,Pharaoh Lake Wilderness,43.8423196,-73.65257,243 Crane Pond Rd,Schroon,Essex,,
Campsite,Pharaoh Lake Wilderness,43.8399704,-73.6340714,1784 NYS Route 74,Schroon,Essex,,
Campsite,Pharaoh Lake Wilderness,43.8358047,-73.5844342,763 Putts Pond Rd,Ticonderoga,Essex,,
Campsite,Pharaoh Lake Wilderness,43.8365931,-73.5826117,763 Putts Pond Rd,Ticonderoga,Essex,,
Campsite,Pharaoh Lake Wilderness,43.8459603,-73.5810882,763 Putts Pond Rd,Ticonderoga,Essex,,
Clear Pond Lean-To,Pharaoh Lake Wilderness,43.83841001,-73.59167491,763 Putts Pond Rd,Ticonderoga,Essex,,
Grizzle Ocean Lean-To,Pharaoh Lake Wilderness,43.82236937,-73.59063979,763 Putts Pond Rd,Ticonderoga,Essex,,
Lillypad Pond Lean-To,Pharaoh Lake Wilderness,43.84920271,-73.61800241,1784 NYS Route 74,Ticonderoga,Essex,,
Little Rock Pond Lean-To,Pharaoh Lake Wilderness,43.85000288,-73.58953978,763 Putts Pond Rd,Ticonderoga,Essex,,
Mill Brook Site #1,Pharaoh Lake Wilderness,43.77416116,-73.68800138,69 Pharoh Rd,Horicon,Warren,,
Mill Brook Site #2,Pharaoh Lake Wilderness,43.77317457,-73.68730677,69 Pharoh Rd,Horicon,Warren,,
Oxshoe Pond Lean-To,Pharaoh Lake Wilderness,43.84052968,-73.65017823,243 Crane Pond Rd,Schroon,Essex,,
Pharaoh Lake #1 Lean-To,Pharaoh Lake Wilderness,43.79457831,-73.64585678,200 Curtis Read Rd,Schroon,Essex,,
Pharaoh Lake #2 Lean-To,Pharaoh Lake Wilderness,43.79665505,-73.64033496,200 Curtis Read Rd,Schroon,Essex,,
Pharaoh Lake #3 Lean-To,Pharaoh Lake Wilderness,43.80494507,-73.62400854,763 Putts Pond Rd,Schroon,Essex,,
Pharaoh Lake #4 Lean-To,Pharaoh Lake Wilderness,43.81387816,-73.62981963,763 Putts Pond Rd,Schroon,Essex,,
Pharaoh Lake #5 Lean-To,Pharaoh Lake Wilderness,43.80219647,-73.63916891,200 Curtis Read Rd,Schroon,Essex,,
Pharaoh Lake #6 Lean-To,Pharaoh Lake Wilderness,43.79686458,-73.6453393,200 Curtis Read Rd,Schroon,Essex,,
Primitive Campsite,Pharaoh Lake Wilderness,43.79488366,-73.64748837,200 Curtis Read Rd,Schroon,Essex,,
Primitive Campsite,Pharaoh Lake Wilderness,43.79933265,-73.6372424,200 Curtis Read Rd,Schroon,Essex,,
Primitive Campsite,Pharaoh Lake Wilderness,43.79996483,-73.64344224,200 Curtis Read Rd,Schroon,Essex,,
Primitive Campsite,Pharaoh Lake Wilderness,43.7981028,-73.63904961,200 Curtis Read Rd,Schroon,Essex,,
Rock Pond Lean-To,Pharaoh Lake Wilderness,43.85055907,-73.59229491,763 Putts Pond Rd,Ticonderoga,Essex,,
Tubmill Marsh Lean-To,Pharaoh Lake Wilderness,43.85817133,-73.62648371,1784 NYS Route 74,Ticonderoga,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.84331698,-73.67951317,243 Crane Pond Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.77472843,-73.65890527,200 Curtis Read Rd,Horicon,Warren,,
Unnamed,Pharaoh Lake Wilderness,43.79564039,-73.648537,200 Curtis Read Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.81177053,-73.63754264,763 Putts Pond Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.81510616,-73.63212963,763 Putts Pond Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.85342094,-73.6443087,253 Pyramid Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.84864335,-73.65985638,243 Crane Pond Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.8507194,-73.66183786,243 Crane Pond Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.85535605,-73.64349342,253 Pyramid Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.8435148,-73.6820673,243 Crane Pond Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.82252686,-73.54176973,613 Putts Pond Rd,Ticonderoga,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.82722045,-73.543685,613 Putts Pond Rd,Ticonderoga,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.8193355,-73.65747805,1462 Adirondack Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.85666013,-73.64841229,253 Pyramid Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.82660035,-73.54556752,613 Putts Pond Rd,Ticonderoga,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.83310214,-73.70973235,1431 Adirondack Rd Building 1 GEO,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.78857544,-73.59368259,96 Coldwater Canyon Rd,Hague,Warren,,
Unnamed,Pharaoh Lake Wilderness,43.81247996,-73.70505246,882 Adirondack Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.80305162,-73.62973486,200 Curtis Read Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.84333086,-73.67655565,243 Crane Pond Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.80109528,-73.64083096,200 Curtis Read Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.81217079,-73.63411431,763 Putts Pond Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.81367066,-73.63304811,763 Putts Pond Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.85077388,-73.65957227,243 Crane Pond Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.85560839,-73.65264543,253 Pyramid Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.78851542,-73.59810362,96 Coldwater Canyon Rd,Hague,Warren,,
Unnamed,Pharaoh Lake Wilderness,43.8516092,-73.65251154,253 Pyramid Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.84835649,-73.65613048,243 Crane Pond Rd,Schroon,Essex,,
Unnamed,Pharaoh Lake Wilderness,43.81590916,-73.62977563,763 Putts Pond Rd,Schroon,Essex,,
Tremper Mountain Lean-To 1,Phoenicia - Mt. Tobias Wild Forest,42.0697506,-74.2874493,171 Mountain Laurel Rd,Shandaken,Ulster,,
Tremper Mountain Lean-To 2,Phoenicia - Mt. Tobias Wild Forest,42.07193478,-74.28035002,171 Mountain Laurel Rd,Shandaken,Ulster,,
Andes Creek Lean-To,Pigeon Lake Wilderness,43.85620499,-74.80439586,505 Judson Rd,Long Lake,Hamilton,,
Big Moose Lake Designated Campsite 1,Pigeon Lake Wilderness,43.84406137,-74.84057407,118 Big Moose Lk,Webb,Herkimer,,
Cascade Lake Designated Campsite #1,Pigeon Lake Wilderness,43.78763549,-74.81210704,181 Thibado Rd,Inlet,Hamilton,,
Cascade Lake Designated Campsite #2,Pigeon Lake Wilderness,43.79227597,-74.80458739,43 Uncas Rd,Inlet,Hamilton,,
Chub Lake Designated Campsite,Pigeon Lake Wilderness,43.83004536,-74.78626154,505 Judson Rd,Long Lake,Hamilton,,
Gull Lake Lean-To,Pigeon Lake Wilderness,43.85743218,-74.82500058,123 Big Moose Lk,Long Lake,Hamilton,,
Lower Sister Lake Lean-To,Pigeon Lake Wilderness,43.87482907,-74.76795713,505 Judson Rd,Long Lake,Hamilton,,
Campsite,Pigeon Lake Wilderness,43.81628512,-74.79370581,492 Judson Rd,Long Lake,Hamilton,,
Queer Lake Designated Campsite,Pigeon Lake Wilderness,43.81336832,-74.80645356,353 Judson Rd,Long Lake,Hamilton,,
Queer Lake Lean-To,Pigeon Lake Wilderness,43.81379416,-74.79827791,353 Judson Rd,Long Lake,Hamilton,,
Raquette Lake-Sucker Brook Bay Campsite,Pigeon Lake Wilderness,43.83801054,-74.68127681,3015 Sucker Brook Bay CBD,Long Lake,Hamilton,,
Russian Lake Lean-To,Pigeon Lake Wilderness,43.84273468,-74.80557477,505 Judson Rd,Long Lake,Hamilton,,
Granmas Camp,Pigtail Hollow State Forest,42.44576525,-77.26599897,9479 Hungry Hollow Rd,Urbana,Steuben,,
Designated Camping Site,Pine Hill State Forest,42.09021987,-78.97720883,1012 Carrs Corners Rd,Randolph,Cattaraugus,,
Designated Camping Site,Pine Hill State Forest,42.08987422,-78.97718113,1012 Carrs Corners Rd,Randolph,Cattaraugus,,
Designated Camping Site,Pine Hill State Forest,42.09084333,-78.964575,1014 Carrs Corners Rd,Randolph,Cattaraugus,,
Designated Camping Site,Pine Hill State Forest,42.09059447,-78.97827012,1005 Pierce Run Rd,Randolph,Cattaraugus,,
Designated Camping Site,Pine Hill State Forest,42.08897208,-78.96827771,1009 Carrs Corners Rd,Randolph,Cattaraugus,,
Designated Camping Site,Pine Hill State Forest,42.08999767,-78.97714471,1012 Carrs Corners Rd,Randolph,Cattaraugus,,
Designated Camping Site,Pine Hill State Forest,42.0904106,-78.97737142,1012 Carrs Corners Rd,Randolph,Cattaraugus,,
Designated Camping Site,Pine Hill State Forest,42.09070244,-78.97767425,1005 Pierce Run Rd,Randolph,Cattaraugus,,
Designated Camping Site,Pine Hill State Forest,42.08999211,-78.97802317,1012 Carrs Corners Rd,Randolph,Cattaraugus,,
Designated Camping Site,Pine Hill State Forest,42.09055923,-78.97748953,1012 Carrs Corners Rd,Randolph,Cattaraugus,,
Designated Camping Site,Pine Hill State Forest,42.08831667,-78.9775087,1012 Carrs Corners Rd,Randolph,Cattaraugus,,
Campsite,Pine Lake Primitive Area,43.8461035,-74.2315024,662 Chain Lakes Rd,Newcomb,Essex,,
